id,fecha,cantidad,tipotrans,cuentaorigen,cuentadestino,dateCreated,lastUpdated
78720,2019-08-02,761557.3665378657,SZ8Lzql70b,a5uRc8aF9M2cBbOkCthlJRQzj3kXvZjPxkzMJ4N,ux2lVWOUfqeD48p5uZKWILQd0vFVJhY4iDMlpj0unjOGHkIT5JmP4Jbam6JADZ445vHAK9TrpZwv6nP1VWrJ8EQFREYbRRQ6GMfXpLOXZw0U2vWpgD1qLMij26wHsKTjW5dyueWpaGjaGafimuwWngd8pJnZR4P5thVqWuR4QtuFPOcJe3FXMg7ZvDEtAOOZrXf8mRRjk9c8TsXx3NCrwyh4mELSCmjEFLws9Ovhztb,2022-04-23 22:26:29.226605,2019-01-26 02:24:42.675864
276040,2022-06-18,598771.6939547983,5ykHtCTSv,wToZKLLPDuK7zbd4Cy9oHLQHX44zRfTcxXOZfcVOyleAeshr5Q1g7Zs2Br08Afme5j7YWCqhbRoyQlY,hRax8A,2021-05-26 10:35:12.895629,2020-07-25 12:08:17.549684
175797,2020-11-15,146397.50977189548,l2YRi1LP,IUHsy4bOwEEWni3RKFiLjbKJNE5G6pX40zEK7aSSEqv7W4ojIP4ZNFcPQ5YhJSqNDEIiiCYCP2GQCSKwl9JJ3XVUIXPq0HvEZhou,gED2jrqCo516ttvU9mXZGTz5ZdLHeIoWMWRKpTfzEQtSDbM5zAGBhb6M3z1xsfVXootLjEd54Dp98btjgnhXvcXPILKTIEFTr4LjH1e8ezX8rPobuGsuQtlNWhyX3P0ZYX,2023-02-17 07:20:37.019891,2021-07-03 06:09:19.956481
65491,2023-08-16,782931.1963674125,zai7ppW,jbAb3WcpkUhjpv7plgJwhDqSSkobfM4BqljyeFqAM3fDVAYEJOdiufRGH4Rg1OOnizJjfsbmCVlPLj7eDNolHzlz4cqE3sJ3zusu277Bfw6Fr2lyAW36mcxmgcG7Ljb96HQgfQrfTtuHMT5HpP1HhTy6dz6AzF2v5O2LlIczkn84f3sL1epcEG4c70KRbm1iYhjGdG6HXquKUuWGeGdV3v5XOK5Nru1jt2cVw0J,eZnfGyP8aFlDsMgkYSO2x6L9Y4,2019-07-18 03:43:37.253242,2021-02-21 11:41:27.144607
744352,2021-07-19,325090.5588255363,6Wtvs,1ggYrP8OinxfjToSB0T2DYDAtIm62tbt8PWM42pz4mYUvsoOhFLco1Fe9WQOq4YE1yyJ2hW,v7kBR9qLOigUUkvHU8t31MVNR2kWXuStwzHHXv2nKYi27xaAprFfkxbwBTgWngx1kAHMkUZoMNAktrut11W6vc0Ltx4rxopb3sjqoXpISL5iFrXGuZddco7Bi6T5thnZeQuFGc57ujY2VetryvsXZ48eVkAPQvPApJzIU78ijoSdZ0VB7NFD29t4tRNrbzHBCHf5JTts0OLCNwOhilsU6EqR3BYxYYkYOUcoeLMK1qftdRLZxdCJXj5NrGZ,2019-05-03 16:39:53.565862,2020-05-16 22:20:48.656717
545851,2019-08-23,679650.2627447164,t9W7,LpDBqBvpfaiUdE2SPrMoHTX5HNftfAtShTu1BjZUXUmUkQMdtYdwcLDqIvTeLkJ9I3fNlCKz1mE5lKXUVnw8ZHJ04zemf8ZvsXmPqUoTs6E4w4dKdgJQ2bWmmOU8RPCVaR3yOiJwmaFc4t5bvZkp9qkbpAIyBwQhywfTsgXV,txOwelePiPP9SU8ES8ucb791LDiFBQPTp7MU743tM2f4BkebSUwArBXl0clynXYBTEp8vNxkB32AbmymSI0Dqg0d8MSQhzrIt9v25BS26PekgFJnX1d6hGN1GkMleQ3CUx1HIHJ5dteCHfnPqITZVcn56mIXCN0s3Qy1BDLs985jPzgWZgzqD7Bqk14XRTgMF1YIQSCELNCQCxGhxo24w68FmkK3hrdNqe0YWDsfvHB,2022-01-24 08:25:05.402022,2019-07-23 11:27:35.603915
755653,2020-06-13,952884.3605488768,2,CHaFJuoqsSex1HZt35pEYbU2b9aNQdW81sOzeOut2zh0QEp2R3GIl2nUv,WMFKpn8Q9nhIHUJlobzE4WTM1fbZ3jZhRja3TyJpEJIupB0srfme4N2zPzZ3k6F6bB1a9XjPaJK8EaLnrBENFgcpmObXO8wemdx1QSemdmjuLUKB5MyYZ5Lh9GiAMODZ8ZPCPD4RtLcMN76dOb56GY60fldudq58jqGVCg0u3sQt1blF9,2019-11-25 00:37:35.665761,2021-09-06 00:15:13.839578
768203,2023-12-01,820175.4191691569,ZpZMP,NKjaV5JK1dltwzioI6ltwy946I,qRnfNGwaHq1ElYqO8uA4cKaFZKyDqVQX9qFNPqOGvRq6McT6oey8SzdJ46zmFwtcr0G6STNRrJVwV5oxkxxfyCgs1bXy0IhHhNBAkPr,2023-06-27 18:50:35.023336,2022-05-26 06:14:42.151077
609662,2021-07-14,345846.4934653697,39su,pfPoVbaa95STiENwUOYgvYcVF7aaBuo2AtLTwlYmuVHCrhSklbOitSH4avnZa1TViNbKYPZmdLZD8yeWqkIUsquURf,35F4Y9TRqy9fP1u7RBTsJDLVErm9LJ55xBcbLMjboAtQGbu5DuQXMnougu87MG9RAgHsqu1AdnO2PHkDiiw1M1xxp0fB0uXhQAHMaKKyhGpgfdrurkBVmSn35snyIg0lAPtst9Xv0WGnOySDS6ONJcnWMhe1StN72OosTGUM2FVI7SBomhZhQzoFmGsrLMMBzgDMgHy1O7SMsSi1ss7jCgaaG,2022-03-27 01:27:56.982796,2022-05-25 06:31:28.119107
964156,2022-05-25,947770.920815586,D5NSZXt403,8XbDKTkQAvYUpAK271S,FjVKJcMiJJCcJL3S4572AkvqAOu24nE6NVLc0GNTdnkW50dFepjp5Va2Tzcyc0XK7aaKNMFgwo41MK7d90j09TSzOyYFuKLx6aASCZkW5TEquai8aH5l0EtlAE5foV67sWKXTyFKEEFqqVXKSG9ZclufCdwHqTp6RFZwZF1QaFXguICuhIjvYwQU1DNiiCSp4z2WN1kTobp8viELr0v3Qrb2YdwbP7llR9o0OsrQ8QPrW3JyRm4M1VgpZn,2023-09-17 19:50:14.989017,2022-05-27 18:41:03.167670
98758,2022-11-09,483452.26313355286,kJde7S,6tgrGhPTZn74faJHbhzHx9DcCWDVjQr9UOwhIrhOdQAHr2e5ny975KCQMV8ev7bfoHYMy9zXlkS9QBhWcIENm9o9uPpMKJM9t32xRPBg4ysAW5kXIUxzq0g4GxzzUu8F8Ts4Dxa7Q4U4m9jlSENi3hCjEb79AUUItjSdCLLOg7aqTnJedVQ65EwBwZBGA1kzfjl7W4uSdT5E10tDwkHkQC6,9Um5utEohh5JurcbvYCV8c3B,2020-03-15 04:51:11.281565,2022-11-27 12:10:40.734123
640204,2021-03-06,850157.8409107216,TtvWYRm,tZ6lW6dDRXR6HfLafsdA7nXGxzXLepyPyn2xdvKNPBy7JYjMEZBizlVMXccoUSlKc0zsETK,eypCTwYmPzYAGUxhmRwVfh01MKDe5V7g1jOSK7ALvC6FzUcLNz7SKOCX,2019-06-29 14:29:17.850066,2019-09-21 12:45:26.500633
240877,2022-04-30,288839.78238773375,0nV119y,n99hXV0PydsUzpaoCVQkTlC7PQH5hYUeqr6KCl0hDuF586zJrcL3yq1rMH3tSqfMFrxyHrny7saminpprKq2VkOO1SnmP8NwOcqGCJEJ5FnuQ2fCykmzUf2vemJuKJgVryoIKghRCDTHHWBoUP5Wg27kJCq6qgwGC7vlRCeNEWYAFo,4eYjQWcwsyrz5eBbhS0EKFqa3S42caV8,2020-07-02 17:58:23.353056,2022-04-08 03:12:26.878821
267341,2022-03-21,783957.091533973,nO,06oou23pZfmWICIoiJc4gDd0msycoi5j2xa0VCdDziVjUyP0h2CloStDBXE5TxlRCBABp913sgqIL6b99C7S2jRMl8rFjmRYg2Snd9279e9Bd4XuAEXH8wV6V2fMCpfoLhF0v0q2cqTSIYf4ewPH8XJa5WBSyDs3ezZ7CwtjgKKUSyqzkFYj3DgKnSYlfeaPtyTIUi9at51agc138L6HvWZ6Tz6yNsdG7X,WCvXta0QQN1PyXZG3U8YP3ruuFl3HfBfN1Xkjjp7TMcHRz36otnxJYuPIDmwhRIHcYMpavh2h5m8lMKEqXtyKp3IJhyNf5LANJT7HDdVz4pepC7oOmlwnGbRN1z0HGubHFgLDjVl6Qb0CjOZSbC65q1pN8Yr5NuCXp4rJYroFv9ai2fjI2VmG,2023-09-19 00:28:04.868671,2020-02-02 23:06:10.107247
440793,2019-03-31,291628.39721494075,TU3Hu8F1,bgpZIevNiRf9o0DXePAhMOyxpT1f0lKzTdf1HM1G9wP4LGOGBbvVV0YQCla3gWeI2QVNCL8TKwSZBGalcQErwfSBNd3tMnzrrRvQiqFBTDU7wMaCOvYdVLrQG8xptCKp7UHyr0d421RlqdJopZQhns9WArAWJ,CsPnf8Zl4ERTWzhlkzCclMhBQj9dx0KIibeB7O0PQfwChnut3bjhBYatUQNl7xuYxGA4Xb3IwjG7NuLMtjXznaatEhRSMSBdQKpIaZ0pGmFUlFZ5nhTVGUlFTGMcrKl6ex0y0h4WQZbnBa,2020-03-12 07:34:36.587942,2019-04-21 03:40:33.250740
857578,2020-11-13,290762.1238113524,rN1W8Y,3zqlePvahVUq7Sd5dCotV27Bow6WiHtwe7AtKnBZ7WEvKmiPx89JSRXVJURW6R6cXMPyKPareynL,BNEcZlfbsQFwO9wfK2bD3O3yOiiGTWPXe6ix4zTdni4NLCEBVqafcqsj,2021-05-14 21:07:21.313211,2022-01-05 05:51:43.980295
354592,2019-11-07,281993.3185054943,mIL6vhis3m,sUEXvCrxTDzvkA5w71hUmxS678nh6VBgNYqKZ3iQ4WJ23m8ew0uIAFt1t9q7ZMQgBn4C5wfP5A580b3WmVsuHohrPRpg0Tk5wMsvnYRnR7lPvUwI9aXAFv6rI4b1WkGm4e1shejoozxWIJkpOYRKOMCHKuvl45ogVtayvpBNXZFNGzmchBXKduesZZa9NWxlh4baHX42Uo0bEweWFV32MTF87b,1WZ22JPBJFiWzD3xwKcox32GuokEpwsFYNmFedGxWDwHLzc2HposvCXA1VjpgkFux8v14ooWE4sfpKGZOcnoR04KtylIXKUqdoqwjqFc5GpTXCrpkIIotlW6QkOloQutQ,2023-08-21 14:54:39.507918,2022-12-30 12:48:03.851760
58140,2020-01-11,514346.920073604,wr4uPsX,99M8LPgHJYOyCJMrZJVdRXM0WTuZ2uBi7AwBRRL6vHc9MPBYyEK83W8PXQJ38Dr8uiACxlJmNaN5PcXREYpCM8dvAOgsLdD6OtFvOjGhbu55cfUzXNohuxo14aAZorf5CnjAyJsUoIX37oO3zse6vKTXMGUhftT5RKqfzWgv6VzBCdDxvmaenQhZd,NqzeuGPvOKx8S4bOUm3qT7ZEEmmMpVxHvfG2cfTB5Iw5TXfx1BdvEgjBHGb6izBQ8V9VbprTgUynnHoh9Ce,2019-05-23 18:38:11.252585,2022-08-31 03:21:34.885662
998595,2020-01-05,202771.70925335924,7FaoEZ3W,eInPF2XCG9BtplQqjFPWFzIbaC5Xc9R2,YulaSU4LtGpWXwfBrYswwH1sofPmzJKHC4T5YirpypgVjrQgJvH4SEhyiMRPPlImCKexYAeY9q4usPXXqV2teZHSTmcsKht9xI6KTr8CDrnl0fBkkMjhrofHNxhLzibnRgYV2Ofd0xAx9PTHrNG4ouWpjDlR6FuXSHSom2RNujw4teOyGtL3AWsUvJ7w3VuUgu4KgzqSElngN75JAKiXhGYn8VRLJgDvf6wMyR9kjT1AoDZixCAAB6BuT,2020-12-10 16:51:20.607273,2022-02-10 12:22:06.582071
328681,2019-10-05,854272.9283755614,05kk,3tD03BMojOXHLcG8izzdADO3UDb1TiCUsYR0gqK03JG4j07u247XLB51wNj4l8g0eByescJdUxOx8VT6OIjpzujptGH4tXKk1uzRhBGrPsD4GAdIbv2aCBykLozys6dqanByJ2rL,gevy2FZNIJSPhAR2lV1SaK40UqNc3NfW8vWIIykhtHZPi4xrg28LiH0rqLxumzKbockinc4O8xrC90acrOlfk8rI7axNLv7rTnEORuv05wJP5yuT5XRmFam25zubAYwYfzzHqJwzvnDembOP1IarO9v5TTRCUPD33pKq2YeJAH4DMvWk06lMhkwbxww60y5VjkWmpwL,2022-06-08 13:06:32.385239,2022-06-15 20:09:58.639402
49587,2021-12-12,645411.6567071918,Zu6n4t8S9,HV4bmMjqgZpWEyrrKIsJ2FxCz5Jjd6Yw6al6UCXABUwsLzrR,2sy2eY9OpABxDu49sVuAga57vuGa14wla0wwbNs7thkpU3fc0G1Wd9yWKZjJAovqDTFpG1EUVOX73T7tZKvRk6oMV9QS3qLKgHDh6VT4bD8Mai8ItrPdLoaBGz6z9eQOt0QtEpdY4TlHJxUjSnglTDGMcdaOwOAD4cvgMImN3q9QGdCWh,2023-04-20 13:51:43.711673,2023-10-05 10:58:17.892337
956105,2020-12-20,941297.0916086414,GdLTfRzZ,RG0wWDGqrIINVjH664t3dd2lqTFkby8otgjuoQPRsRoXExXb8ounzU7j4FailzmYZFxiPXgSaAHQZ5LDN2YUXTaxK6R1aSKeVCQR19VokdaqrEBbTizKKtwAmrlCXsKdZGO6xMpVZM2wfn7yrunh1pVWFcRbC7Zx1FsdwmE4QPq1LSeCrrMqgHpF3kvkpYke0v1tUf6dUjWiifwgGcN67lv0EBNemKcILjzIqej,eJaaxdORAMh6rcpVaM84vS8aE4VqUYA0fi27D7BjMj6YJQo7Sgg45Ir71XW06GhJc712jT4lK7EoJTZCXS8QfLjr7KCUgCx9j8nzS4J8uv1KlVe9aDG0ECaFBWA9cAhDoxvmkQctOyFrcToUwuTRhwQqDEmsOCP2o9TWI4o9zBH5tD1g3QTufm37zeposCM4rF4eFjFlqDGpolRCAH8FOpo0FfIy3oIcWju,2023-01-16 19:10:37.893793,2021-08-19 03:20:14.841985
86911,2022-02-10,903465.8528689946,GL,RU0pNfa6m1Ra1vwA7KLl1J1dKGoqD16Fe4HrO4gj4ajQHlSusBWMGgb2SMkJs3XweoeYwiNv1Tq,eqfa2wAmtrAHFf7yOZO6hfgsKTMmr8REtxSMoodyehbmDybmuykWdmTN78umGnnCxsI6,2020-12-16 23:15:20.056638,2019-12-11 11:54:17.057566
40340,2021-03-31,504605.8545520045,z0,EgFEQl9VuzKehihgvhaw2TOJg1DCRGkLoHauolAOYlx8OartaogdzyWT8HSbDIkVUMyqJrtv4J5Fxdgsve7gcuf7shVx0QwVSbhPeCZT3W2WnUGxWoozOxmRqA1WQofPZNV1fHRLXxrtb3Deq9yjI0Zj76JW1mmxStNIu9wGY8lt0Z7DkhoI2TnztFiWGEAhtDH,4sJOYkIaU1ceDJ5AovsErBhcdOLTSqd2lWBdCmVl88bypyA3e5FHjYZrsLynU0levBj7ewWUT5J677RCSLSQej2Pf1Dj9IRKntHNBBxRlnoQKRnhYC03gEDArQNSih9eLYyvKgYWdt3NCWNbzFTHF9L3Z5DEobxOTsKHEVr35AocEvvd8QPDPuJMhe7ybdSgL3HTZpmF8v1ywYtsC1QMacFy9tSsL6BTrvbSvyVDiFO2nZIhMPL,2020-05-01 05:39:39.897450,2019-11-14 13:35:05.202438
881488,2023-07-10,638742.2251099864,V,AVLJGlkkMl1XKntsPvGMURD3AQduIcsyK65z2Qu3xTC1Ic1L6AiJttBCuhrW318tXYtiLXnMGPNEjneLmIiJ657jLAdYLkLP5qw0WMbr5GPeLv736YQ5Vw35YnVLdTybReWXX8PhMo6VGmB7s7f7HTDfJEfNEimmFensgFLMopvhF221oDVfAAtvAN0o6rAyAhaKw1oAJ9,OLD3FA2dJ1GYsalIqDEqjGD3azUqALggRwkvjxiglUshVH20T66RtO44fyRYR6KDMuQVfWynBMFkZ8n3i5iMvW3PXCVC7Kb6bRBvY,2020-01-19 08:51:18.252840,2021-07-30 19:58:28.359038
749338,2019-05-15,21566.96683411771,7,oxf0X8RLtaScUveqNNZC7S0TjXvqGVZRrWQbJDuQODUJcYLYzHgmt7yetJ0XwDXjcw8mQtVVg12grich2jCzy1wnSG48ZRDm3,CWTQhfhKcAYvM0RCFENveIoWPp1pcM8H6KexOJPzMUkolwX3xvmjEsGCCTKyI0K7pRpaVXRyOcf3,2023-06-22 07:04:06.992111,2020-06-17 04:09:47.538583
890557,2023-06-10,50950.4917806103,uBIKYo,C4iP2xQuWQagJ44e2lXz68KUGObE3ZW9RvO7qCUx2G9FRiiqiHMgJWIeWE0D7Og8XTsuLjgIv52yBJjNQrnm943FMKLLlO2h025tIFCdbhYsZGS0WVGyAxneipJ1nhV2qBHrOUYRYi4IWx9G4rOxwheb3GXDvmLdJW0DeLXzmiRiP9fBCzsio,0Yd7ZD2,2020-07-21 15:34:44.839933,2019-04-07 22:43:02.649882
506862,2020-09-18,432365.6886430674,zfVaP0NP,Z90xpvPXqdlAKFf2VfuiDJpI437iB0YV1Rml7b1mtyge9Bf8MyklRROEstxKV0Vcm0zMkHJJyVfaHvc5XYEU69vlMIZ7JiGHpINCc7uyK3tgahStMFYlv0qqo3lT9MxJfaL4VofhuwZtCGPjnUlZ0oXzyjdwnJCvgHoQOCHOIvzxb,wQoNJK7N0QZUnXWljugbbkcaYWO0rVYj548J9nk8TYZ4RA9VPSO97tn9AbwYC7ZN7DcxyB2LSp5KfkHzGCXIhj9WUeLLg3bjBPy1XKTURXKyVZQJJhlLt1dUPz6mZ7FqNHcsag3UGCe27K2AKATBGFJzQftwfINukkuAN2oDpL0brCPgGjTHk,2021-11-02 14:49:54.256057,2020-02-14 20:10:20.569562
48689,2019-09-11,220082.51647062055,Wl,gZ8GmnDSuJJfYOcjdw2ZOLzqP9NrHpWsxMpmdffSPTtmX7om81XYKhUhKC6dAhMq6b6wEN6cO7GQWQQ0HpeK9DISnqOlHV,wTHFJu3rQ2HKG1YEgLPu3Zm7FtO5OoQ7gnMtRE,2021-02-25 19:05:09.052198,2021-09-11 09:55:32.972413
502758,2023-09-03,297523.9854826085,NfJhfxxCNM,IyKKEJJJM4pOlNxDvkTvS,wm60DgmCNJ,2021-05-05 16:10:44.086592,2022-07-06 22:28:53.496906
375297,2022-03-23,97315.79606726988,AS9zvH0j,gmPUYdRNWTk6oQqWh5BS5FS6HTUOkov6EUYQBGQCh8ygLJaq9RcHsQDZgPJGBFqHE8TpZbPKeshfgp6EcHwaw6wHD80LdqCZlBYSM5vntbaYX8P9hWUeUzSd6An9mQZipVDYPc2P67UJcNvDWn2GfxV0vtG0cwPARmfTBbLY7Pczkbea884y1quWzsDFKiG3GB0LCJIfuvATW3OGtmPVYqa2t,HC37hTlFHBBmtGHbZfnw6DnTF9DPYMscUgAJZmACROntlAudEOd6FsmplX6GKUWxboqIX3lwGtgD6v9EkJhHUk7akonKyb1O3V1fTfvjodvL3ZNWPNmJEcmx6KcX2XVioJTfMVwT5sc8Q80IAlSEt4OoTf0RAQNavFBu93xExEYeXkVFLJwiEa9pR1KQRPmjQLSarzDh6I9QHS4le27X9QmjOD83OXHM3KD,2019-04-14 08:14:04.011150,2023-12-01 04:17:45.653878
919337,2019-04-21,875749.5485914509,tosqUZ,SlGSYCR3X4AuvVR1wUNnrxCre138pnHtof82yXehiwzZ6v9fuoi8zzusmjlFZ8jYffado6StU2xonLKp4IyS7,76ldw6vXxOTW62fJc4LqpQGld6cUy09Pk7qc49zPR0ufnJcrXVPu8oP7DgTSasCxzXEysXw6CCusg9ndij45Nz9pzwFOFgNUwU7BZeustKiktkSKbXkdZ43XGjLQSbCEncWrYKZFrxdHTK16eFxVEyphgkcc70Mtf6KrM4xO0hfjo6lU9AoZkL5hJwnL4htnwQhgEMZd,2019-01-30 20:32:55.216947,2021-08-12 19:36:37.526609
702029,2021-10-23,863649.7903221407,7YT,75uMPDR0VauhC64AAAvcLcn0wuXqAOkp5Yo5pZjknZkAOWwrT6PbIiiABIM9BZtsIXLR63Cc4oHvt560Co0gOrCWQqKVaHRtOCFgXXyGjkj9ATfmrF4f502ajVXQ0FbogB4RKl3r4KBWlx0tc8Lz0ivKxqLDp6AHj8V9xHlfimyl0mlROHtXtNvK95lZ,7rMPFd4lS30u66sELumXgM3RXsXbZ79WQfK3LuaDWsM5RtagaYJh19Mq21NwpUlxwJ1FjmNKcxE7aEqv1U9QPQAEyNvUmOI9hxyhD4K4mZVl2D7xugZC9p5LjEdpsvejKXS50SHLDF32XM3FD5A9vTjwEsHp9lsKpMZuL8RIZUNtfG2E677UYHR3ayuPsAMy,2020-06-14 14:47:24.531873,2020-12-08 16:56:01.133154
223708,2018-12-27,326660.5868825764,FE6c6,aGOZTCpAwZ0pj7mezDytkErdk5Po2Bi0cBZuBjTQn8t4zbrBZLOgoLRaQsWSP8fzifN267AByenV6S2gq50CfgKP2M7VK8XxQlUstFq3ZWQj1rZdZ5Iikg0aRzf67fNmwZOyCt2cCelZuX09UE0ffEAmaZIwFJK8SoBoX3cQLHtuTCjp,qpj8dDExYUexpAuk4BjgCTYg6ueicSS6vN2zwaKtDJ0VwTj5IQhxBFksgiHXMgnXvmvbV9cb4ot9vQEp6F72B6GvTmCWp4m1S98RVdB1J9D,2020-11-09 05:53:28.654698,2019-08-02 03:41:55.537021
421123,2021-02-03,445086.7816045247,E47ZgxD3Rr,RaK27yHwbi1OtfQtkmHSzUUZ6nTn3sBDFwEymdC063Mp95MUMkHEbFOGdzjjxa7JHCrRGIocs8v1gUOSSCNGUcTBeJWa1Hb2NoPF3dnmpfn0O8MBWd0VQrQelmpuP8ZL5U4e940SH4RRyVOwHeb23tXYd0k8Trbq7JcKJvTZAurk5EzejRSHdserD31tqR94imopmogfuZzw8yumTYSkam9DmciKKLASDMeHW9qZ4HtVDh,Brfxp4b1732UftWwTwiRqorHAeBi3MMljm2HpLOeuQUwCC,2019-10-18 06:27:56.593094,2023-12-07 05:59:47.886464
145475,2021-11-11,511742.66419868247,C,xCoviRWKs3mdFYy2Xe08PhVYPDRCFH11CQNxGxcnlVtYXTyBHBtTAy445p0PbBeWzU1NXJCAH9RsgJzxR87nPO6xL0A4FNS7GmJKcSLmqJmSNoAyf2882MTqEMmWjwIvo0B2I9XiiVTszVA2PteWoO2d6efk3pK8COe3BQlQ9V74UnQE83f1Y5IkDX739C8YWNgWn,EzEWNytLysndx7HOHDoPUnloMj5wZ2uIhkERsMQ7Rpu0fkrhSkoChogHfR7XBOUhbriE2boNJdlWk2LnwZkuQPqt,2020-07-01 12:06:53.949155,2023-08-27 21:13:01.605341
355218,2022-11-02,167853.7153507825,J,J7vPbVouhKf80h6Gm22qGrjKvZVXsX9gdYrIdNmhLYntkyfhHx3aBvMfyqo1rfdSPCjoZqIwHpCnq0YIOOoc6k5qUPkj5nGQkKEweUT5BFvOsLxe9EYAhyLnMxjGKvUzJ4LPHuShNvAayvU5Vf,VyPY0cp11Ss2UxiLJPAVaj6cICiHapxkw3O85mznzoC5l49AAovoCPxwKOxOU1Fa90NqJ4NxvejtdltMs7XZWGda9HO9PzVxG1CpCty6U5zpfMcXJAopNoBUhunLNnQOeavpStW4tM5qDCzK2I1JjVRc5lu51iuWkJN97a5KyD6HwwLQETDDv4FleOsSl2bhbKV53IeDNGE6Q2g5p3VvYOvZ02PxPVlAkLQqCN1CnIEV5H3r9M9,2020-05-23 09:18:56.626885,2022-08-31 06:15:45.004496
970796,2019-09-10,939354.0534905364,3z2O0lBzpK,GyUrs5PO3Hmb6wV0B,tq6ING52UhFaE,2023-05-03 06:36:23.303916,2022-12-21 11:27:08.856360
770513,2021-03-10,150887.5384352061,iNs,221hl4RNR7fDZrwltwSq0ryMVgkIzb3O2SCAO5u8YEmkf0nXDVM7CVYjQfi5yCdrMsLffeLjJZcIjr8Tj,1i2185Oof22P8CgNQ8qzS8GtGvy0MJVWuEg1HBg5mw2afiyvowJNhTBEFkcRN3HZyeW1pbADMxalSLoNmBAwFVxIQso8XsB6atSjtpb4Ehh1joCVaaiujUyClQlL5LTMN5ds7L,2020-09-15 15:40:32.319092,2019-10-12 15:39:33.398477
826323,2021-03-15,6516.299495098728,Xhs8Q9St,6FUTRRIAPPG1tQTzeFbtihS2X8IUvcRqgYLk9oytZCWidWq7JD8xLvpXcsReJrzoJKIYK1fR3jqCmLl8so7dTzUVs0jqLgRXynru7d5C11tvBBoT9BwA2iEBbrM7rHKPkJgRQlo84V2EJ,Bq4XD9B8lkNjCBCwuuOF9iisQ2QQMsK36wQErpdbePLRK8PjgdHL2bj4FGFgLkqlLBAn3DRu2Xnnk64U9k2J2noM8zzgnoSWK3ZousOkxzgiSbQAgcLpR5pSGsVAmOdA4urQ,2020-03-18 17:31:11.414707,2022-02-01 14:39:43.172021
142837,2019-08-19,867047.6397100647,sn,qAr8oqyCUg8WO6r4c6DWt5lu4eTVaAsDclHJJUFblHi5Qah2o4MCn5Xks8TATdR19pOOnP1McheiWWdjEei0MSLor1fvLttnj7Tty0oROeSsiaL6ppkiS9cG9OZWrtEGH9Jtds3zfYEkz,w7ZWR3gn4tZcpiyrWvureUTjWNypt3CH2rtGPKNrW4cnp09ABO29p8t98X70TghyR3hysSJECTQ7f1CSeteK690HzpefrkJduEHnztgZ8JcvZxMt3CCEcdfNB4aTHVUhRUEUxCf04TfyrEtt2qhUPwTfaT4HLyHNbBungRbUdaP9Y34T,2022-04-02 12:03:41.663814,2019-06-27 06:18:05.260173
654719,2022-09-18,417092.5951616747,sMngq1cUz,wTw23KWJabeONqmjSc6CyasNlj6GldW7FSiCQo7sDfzJPF38CTM9jwE9kBHtSk9nA0REpBWK2yJ5BtkV9nGA7csbL5BIevhrwQvHqi5UsBq4YLSYSHkzA73DQ5abctIb,NqnN7J3p0TOZvGNOAaiRcft,2021-02-04 20:46:20.190990,2019-01-18 18:33:34.159835
984312,2023-02-13,526478.471384303,4jhUgARMC,LskAjuadtaWYDYI,tPmV8toNQUEf8pu43SKXw5XoJyLhELgt2VsRAfNJ9FVJKDhGcQH548OPg5bzYrTLt4Ly0GY1e6Dnk86eG9F9IwW5AJhScSU2gF7lgIEQAcoJsTmOa5LyyQUk2Tk0Wu6E8VWdkS0KOnHfCjDID1WyeHaRDnbeO1OMjwbKuFGmF52fUGBEMLUDoYAlhOjhbNUXPK1KU9jLZL9sDYyJ4abZ8,2020-04-15 21:19:02.208077,2022-06-10 09:29:04.136992
903959,2019-12-26,579561.9625694482,jWWEffaI6R,Yj1OnMlJwA2X5zbw251PnWAcHZdZ0iO6qe0YGIpW10wYJ5W7f0Hi7eADTR2QBbDLzgWTAjGjz0N8pT9WsFgLaViPOKV1BLkSar7HPtjec8UwflAyXtiWwDuOK5OR4CK63qQDMqPPId1giYEDxDiAyro20t4LCL,8ku0J6ICPQfZue2N70QNHlzykb8GOVdDnIDwz2JWZXXk0zm7yafM1lzGSt2TlBAiz929A2C5FtCZzPJOCNAGMZMHeG0CFP8eqNNrWK8GDBINAPiko0dygCRnZYRpUvcEjQsCFQ7kBThBva7JkOaYOSjP2zir3qTwDPuVxe17aUZyRPAxuUtSV647SvLDwxHvIc9kZnwcBmgj904rizwfhswBgs73fm8AQJUQQwqfGJutaiC89XB2bhIWxXM,2023-10-18 23:40:42.919489,2020-07-26 16:11:39.646637
847344,2023-05-08,769605.6787338682,hLp,Za1kHHIRGd4Ayeq4pqVxD2ClMwl2Om4gIw7O,mYhn2ruRSFtnHolbLw7Y6wTVvNTwKSqFzzX3sloF2qKyVPj7GvLbenTBMB453NiwS4zk1J5xIizrE0IgUCAR2uzbNTnYNcEv9aGdl2qFFIdvTSHngOj,2020-09-20 09:36:05.088218,2023-03-22 14:46:15.132908
